GOVT. PS MANJHE TOLA,,BARVASAN,22071407702,,
GOVT. PS BAIGANPARA (SSA),,BARVASAN,22071407703,,
GOVT. MS BARVASAN,,BARVASAN,22071407704,,
GOVT. PS PADKHURI,,PADKHURI,22071407801,,
GOVT. PS KHARRATOLA (SSA),,PADKHURI,22071407802,,
GOVT. PS BARVASANTOLA (SSA),,PADKHURI,22071407803,,
GOVT. MS PADKHURI,,PADKHURI,22071407804,,
GOVT. PS KHAIR JHITI,,KHAIRJHITI,22071407901,,
GOVT. MS KHAIRJHITI,,KHAIRJHITI,22071407902,,
GOVT. PS BHASKURA,,BHASKURA,22071408001,,
GOVT. MS BHASKURA,,BHASKURA,22071408002,,
GOVT HIGH SCHOOL BHASKURA(RMSA),,BHASKURA,22071408003,,
GOVT. PS DARRI,,DARRI,22071408101,,
GOVT. PS CHIKANI TOLA,,DARRI,22071408103,,
GOVT. PS GUMMA TOLA,,DARRI,22071408104,,
GOVT. PS BARTOLA (SSA),,DARRI,22071408105,,
GOVT. MS DARRI,,DARRI,22071408106,,
GOVT. PS NEW BHURSATOLA (SSA),,DARRI,22071408107,,
GOVT. PS TOLI,,TOLI,22071408201,,
GOVT. PS PIPARIYA,,PIPARIYA,22071408301,,
GOVT. MS PIPARIYA,,PIPARIYA,22071408302,,
GOVT. PS KHAMHETOLA (SSA),,PIPARIYA,22071408303,,
GOVT. PS BOYS CHANGERI,,CHANGERI,22071408401,,
GOVT. PS JUNHA TOLA,,CHANGERI,22071408402,,
GOVT. PS GIRLS CHANGERI,,CHANGERI,22071408403,,
GOVT. MS CHANGERI,,CHANGERI,22071408404,,
GOVT. PS PONDI,,PONDI,22071408501,,
GOVT. MS PONDI,,PONDI,22071408502,,
GOVT. PS  KANHARTOLA (SSA),,PONDI,22071408503,,
GOVT. PS ENTHI,,EITHI,22071408601,,
GOVT. MS EINTHI,,EITHI,22071408602,,
GOVT. PS JP BELJHIRIYA,,BEL JHIRIYA,22071408701,,
GOVT. PS THIHAI TOLA,,BEL JHIRIYA,22071408704,,
GOVT. PS KANS BAHRA,,BEL JHIRIYA,22071408705,,
GOVT. PS GIRLS DONGARA TOLA,,BEL JHIRIYA,22071408706,,
GOVT. MS BELJHIRIYA,,BEL JHIRIYA,22071408707,,
GOVT. PS NEEMTOLA (SSA),,BEL JHIRIYA,22071408708,,
GOVT. PS  FAATPANI (SSA),,BEL JHIRIYA,22071408709,,
GOVT. MS KANSBAHRA,,BEL JHIRIYA,22071408710,,
GOVT. MS TURIJHIRIYA BELJHIRIYA,,BEL JHIRIYA,22071408711,,
GOVT. PS USAD,,USAD,22071408801,,
GOVT. PS DONGARA TOLA,,USAD,22071408803,,
GOVT. PS BHUSADI TOLA,,USAD,22071408804,,
GOVT. MS BOYS USAD,,USAD,22071408805,,
GOVT. MS GIRLS USAD,,USAD,22071408806,,
GOVT. PS KHUDITOLA (SSA),,USAD,22071408807,,
GOVT. PS CHUHKATOLA (SSA),,USAD,22071408808,,
GOVT. PS CHHATAPATPAR (SSA),,USAD,22071408810,,
GOVT. PS KHARKATOLA (SSA),,USAD,22071408811,,
GOVT. PS MAINTOLA,,USAD,22071408812,,
GOVT. PS PEEPARDAND (SSA),,USAD,22071408813,,
GOVT. PS NAYATOLA USAD,,USAD,22071408814,,
GOVT HSS USAD(RMSA),,USAD,22071408815,,
GOVT. PS JP KATRA,,KATRA,22071408901,,
GOVT. PS DHAPNI PANI,,KATRA,22071408903,,
GOVT. PS DARRI TOLA,,KATRA,22071408904,,
GOVT. MS KATRA,,KATRA,22071408905,,
GOVT. PS DHANUHARITOLA (SSA),,KATRA,22071408906,,
GOVT. PS GABARKHOJ (SSA),,KATRA,22071408907,,
GOVT. PS TURIJHIRIYA (SSA),,KATRA,22071408908,,
GOVT. PS SAKDATOLA (SSA),,KATRA,22071408909,,
GOVT. MS DARRITOLA KATRA,,KATRA,22071408910,,
GOVT. MS DHAPNIPANI KATRA,,KATRA,22071408911,,
GOVT. MS GAVERKHOJ,,KATRA,22071408912,,
GOVT. PS NEW GADADHILAN KATRA (SSA),,KATRA,22071408913,,
GOVT HIGH SCHOOL KATRA(RMSA),,KATRA,22071408914,,
GOVT. PS MAHORA,,MAHORA,22071409101,,
GOVT. PS KHAMHARIYATOLA (SSA),,MAHORA,22071409103,,
GOVT. MS MAHORA,,MAHORA,22071409104,,
GOVT. PS LATKONI KHURD,,LATKONI KHURD,22071409201,,
GOVT. PS KORKOTTOLA (SSA),,LATKONI KHURD,22071409202,,
GOVT. MS LATKONIKHURD,,LATKONI KHURD,22071409203,,
GOVT. PS JP MAJHGAVA,,MAJHAGAVA,22071409302,,
GOVT. PS DONGARIYA,,DONGARIYA,22071409401,,
GOVT. PS ARMAN TOLA,,DONGARIYA,22071409402,,
GOVT. MS DONGARIYA,,DONGARIYA,22071409403,,
GOVT. PS KOTNANTOLA (SSA),,DONGARIYA,22071409404,,
GOVT. PS BAGADI,,BAGADI,22071409501,,
GOVT. PS KANAI TOLA,,BAGADI,22071409502,,
GOVT. MS BAGADI,,BAGADI,22071409503,,
GOVT. PS DUMAR KHETA,,DUMAR KHERVA,22071409601,,
GOVT. PS BAHARI JHORKI,,BAHARI JHORKI,22071409701,,
GOVT. PS TIKATHI,,TIKATHI,22071409801,,
GOVT. PS KACHHRATOLA (SSA),,TIKATHI,22071409802,,
GOVT. MS TIKATHI,,TIKATHI,22071409803,,
GOVT. PS CHHALKATOLA (SSA),,DADIYA,22071409901,,
GOVT. PS DADIYA,,DADIYA,22071409902,,
GOVT. MS DADIYA (SSA),,DADIYA,22071409903,,
GOVT. PS CHINGITOLA,,CHINGITOLA,22071410401,,
GOVT. PS HARIJAN MOHALLA,,ANDI,22071410502,,
GOVT. PS ANDI,,ANDI,22071410503,,
GOVT. MS ANDI,,ANDI,22071410504,,
GOVT. H S S ANDI,,ANDI,22071410506,,
GOVT. PS BHARRATOLA,,BHARRATOLA,22071410601,,
GOVT. MS BHARRATOLA,,BHARRATOLA,22071410602,,
GOVT. PS CHAKADAND (SSA),,BAGURDA,22071410903,,
GOVT. PS DHAURATHI (SSA),,DHOURATHI,22071411301,,
GOVT PS KOHARAODA,,KOHARODA,22071500101,,
GOVT. P.S. GIRLS KHAMHARIYA,,KHAMHARIYA,22071500201,,
GOVT. MS KHAMHARIYA,,KHAMHARIYA,22071500203,,
GOVT. PS BHATHAPARA (SSA),,KHAMHARIYA,22071500204,,
GOVT. H S S   KHAMHARIYA,,KHAMHARIYA,22071500208,,
GOVT. PRIMARY SCHOOL MASTURI,,MASTURI,22071500303,,
GOVT. PS PHODIPALI,,MASTURI,22071500304,,
GOVT. PS. KANI. MAHI MAND,,MASTURI,22071500305,,
GOVT. PS SHIV TIKARI,,MASTURI,22071500307,,
GOVT. PS GOPIYA PARA,,MASTURI,22071500308,,
GOVT. PRIMARY SCHOOL  MASTURI,,MASTURI,22071500314,,
GOVT. NAVIN PS. SCH. BHADRA PARA,,MASTURI,22071500317,,
GOVT. MS BOYS   MASTURI,,MASTURI,22071500319,,
GOVT. MIDDLE SCHOOL MASTURI,,MASTURI,22071500320,,
GOVT. PS INDIRA AWAS MASTURI (SSA),,MASTURI,22071500324,,
GOVT. MS. SHIVTIKARI (SSA),,MASTURI,22071500325,,
GOVT. PS. NETA NAGAR MASTURI (SSA),,MASTURI,22071500326,,
GOVT. BOYS H S S   MASTURI,,MASTURI,22071500327,,
GOVT. GIRLS H S S   MASTURI,,MASTURI,22071500328,,
GOVT. P.S. MUKUND PUR,,MUKUND PUR,22071500401,,
GOVT. MS MUKUNDPUR (SSA),,MUKUND PUR,22071500402,,
GOVT. P.S. MATIYA,,MATIYA,22071500501,,
GOVT MS MATIYA,,MATIYA,22071500502,,
GOVT HIGH SCHOOL MATIYA(RMSA),,MATIYA,22071500503,,
GOVT. PS DHANIYA,,DHANIYA,22071500602,,
GOVT. MS DHANIYA,,DHANIYA,22071500603,,
GOVT. PS VISHRAMPUR (SSA),,DHANIYA,22071500606,,
GOVT HIGH SCHOOL DHANIYA(RMSA),,DHANIYA,22071500611,,
GOVT. GIRLS KANI.P.S.DHRUVAKARI,,DHRUVA KARI,22071500701,,
GOVT PS DHRUVA KARI,,DHRUVA KARI,22071500702,,
GOVT. MS DHRUVAKARI,,DHRUVA KARI,22071500703,,
GOVT. PS JANJI,,JANJI,22071500801,,
GOVT. MS JANJI,,JANJI,22071500804,,
GOVT. HSS JANJI,,JANJI,22071500807,,
GOVT. PS MACHKHANDA,,MACHKHANDA,22071500901,,
GOVT. PS DHANUHARPARA MACHKHANDA (SSA),,MACHKHANDA,22071500902,,
GOVT. P.S. KEMADIH,,KEVA DIH,22071501001,,
GOVT. P.S. MOHATARA,,MOHTARA,22071501101,,
GOVT. JP PS AMGAON,,AAMGAON,22071501201,,
GOVT. P.S. AKOLA,,AKOLA,22071501301,,
GOVT. P.S. KOSAMDIH,,KOSAM DIH,22071501401,,
GOVT. MS KOSAMDIH (SSA),,KOSAM DIH,22071501402,,
GOVT. PS KONI,,KONI,22071501501,,
GOVT. PS. AANKDIH,,KONI,22071501502,,
GOVT. MS KONI (SSA),,KONI,22071501504,,
GOVT. PS KARRA(LIMTARA),,KARRA,22071501601,,
GOVT. PS. DAIHAN PARA,,KARRA,22071501602,,
GOVT. MS KARRA (SSA),,KARRA,22071501603,,
GOVT. PS KATAHA,,KATHA,22071501701,,
GOVT MS KATAHA (SSA),,KATHA,22071501702,,
GOVT. P.S. KEVTADIH (TANGAR),,KEVTA DIH (TANGA),22071501801,,
GOVT. MS KEVTADIH TANGAR (SSA),,KEVTA DIH (TANGA),22071501802,,
GOVT. JP PS KEVTA DIH (BHUTHA),,KEVTA DIH (BHUTHA),22071501901,,
GOVT MS KEVTADIH (BHUTAHA)(SSA),,KEVTA DIH (BHUTHA),22071501902,,
GOVT. PS. KIRARI,,KIRARI,22071502002,,
GOVT. MS  KIRARI,,KIRARI,22071502004,,
GOVT. NEW PS BAKLIBHATHA KIRARI (SSA),,KIRARI,22071502005,,
GOVT. P.S. KUVATAL,,KOUVA TAL,22071502101,,
GOVT. MS KOUVATAL (SSA),,KOUVA TAL,22071502103,,
GOVT. PS LORHARSI SON(SONE),,LOHARSI SOAN,22071502202,,
GOVT. NAVIN PS. BHATHA PARA LOHARSI,,LOHARSI SOAN,22071502203,,
GOVT. MS GIRLS  LOHARSI SON,,LOHARSI SOAN,22071502205,,
GOVT. MS BOYS  LOHARSISON,,LOHARSI SOAN,22071502206,,
GOVT. PS NAIYAPARA LOHARSI (SSA),,LOHARSI SOAN,22071502207,,
GOVT. PS SABARIYADERA LOHARSI (SSA),,LOHARSI SOAN,22071502208,,
GOVT H S S  LOHARSI (SOAN),,LOHARSI SOAN,22071502210,,
GOVT. P.S. LAVAR,,LAVAR,22071502301,,
GOVT PS BHOTHI DIH,,LAVAR,22071502302,,
GOVT MS LAVAR,,LAVAR,22071502303,,
GOVT. GIRLS PS LIMTARA (EDU),,LIMTARA,22071502401,,
GOVT. BOYS PS. LIMTARA (EDU),,LIMTARA,22071502402,,
GOVT. BOYS MS LIMTARA (EDU),,LIMTARA,22071502403,,
GOVT. PS. PAHARIPARA LIMATARA (SSA),,LIMTARA,22071502406,,
GOVT. JP. PS. DARRI GHAT,,DARRI GHAT,22071502502,,
GOVT. MS DARRIGHAT,,DARRI GHAT,22071502504,,
GOVT. H S S DARRIGHAT,,DARRI GHAT,22071502508,,
GOVT. P.S. DALDALI,,DALDALI,22071502601,,
GOVT. JP. P.S. DEVGAON,,DEV GAON,22071502701,,
GOVT. MS DEVGAON,,DEV GAON,22071502702,,
GOVT P.S. HARDI AMGAON,,HARDI (AM GAON),22071502801,,
GOVT. JP.P.S DARRABHATHA,,DARRA BHATHA,22071502901,,
GOVT. MS DARRABHATHA,,DARRA BHATHA,22071502903,,
GOVT. PS HARIJAN WARD DARRABHATHA (SSA),,DARRA BHATHA,22071502904,,
GOVT HSS DARRA BHATHA(RMSA),,DARRA BHATHA,22071502905,,
GOVT. P.S. HARDADIH DHANIYA,,HARDA DIH,22071503001,,
GOVT. PS. HARDADIH GATOURA,,HARDA DIH,22071503002,,
GOVT. MS SCHOOL HARDA DIH,,HARDA DIH,22071503004,,
GOVT. MS HARDADIH DHANIYA (SSA),,HARDA DIH,22071503008,,
GOVT. P.S. HARDI (PACHPEDI),,HARDI(PACHAPEDI),22071503101,,
GOVT. P.S. JHALMALA,,JHALMALA,22071503201,,
GOVT. MS JHALMALA (SSA),,JHALMALA,22071503203,,
GOVT HIGH SCHOOL  JHALMALA,,JHALMALA,22071503204,,
GOVT. JP. P.S. TIKARI,,TIKARI,22071503301,,
GOVT. MS TIKARI,,TIKARI,22071503304,,
GOVT.PS BHATHAPARA TIKARI (SSA),,TIKARI,22071503305,,
GOVT H S S   TIKARI,,TIKARI,22071503307,,
GOVT. P.S. THARAKPUR,,THARAK PUR,22071503401,,
GOVT MS THARAKPUR (SSA),,THARAK PUR,22071503403,,
GOVT. JP.BOYS. P.S. ERAMSAHI,,ERAM SAHI,22071503501,,
GOVT. MS ERAMSAHI,,ERAM SAHI,22071503504,,
GOVT HSS ERAMSAHI,,ERAM SAHI,22071503507,,
GOVT. PS ITVA,,ITVA,22071503601,,
GOVT. MS ITVA (SSA),,ITVA,22071503602,,
GOVT HIGH SCHOOL ITVA(RMSA),,ITVA,22071503603,,
GOVT. JP. P.S. MANVA,,MANVA,22071503701,,
GOVT. P.S. KEVAT PARA (MALHAR),,MALHAR,22071503801,,
GOVT. JP PS. BOYS MALHAR,,MALHAR,22071503804,,
GOVT. PS TIKRIPARA MALHAR (SSA),,MALHAR,22071503808,,
GOVT. JANPAD MS MALHAR,,MALHAR,22071503809,,
GOVT. PS VRINDAVAN MALHAR,,MALHAR,22071503811,,
GOVT. H S S MALHAR,,MALHAR,22071503815,,
GOVT. P.S. BUDHI KHAR,,BUDI KHAR,22071503901,,
GOVT. MS BUDHIKHAR,,BUDI KHAR,22071503902,,
GOVT. H S S BUDHIKHAR,,BUDI KHAR,22071503903,,
GOVT. P.S. UDAY BAND,,UDAY BAND,22071504001,,
GOVT. JP. P.S. JAITPUR,,JAIT PUR,22071504101,,
GOVT. MS JAITPUR,,JAIT PUR,22071504102,,
GOVT. P.S. BETRI,,BETARI,22071504201,,
GOVT. P.S. MUDPAR,,MUD PAR,22071504301,,
GOVT. JP. PS MUDPAR,,MUD PAR,22071504302,,
GOVT. MS MUDPAR (SSA),,MUD PAR,22071504303,,
GOVT. PS MOUVARPARA MUDPAR (SSA),,MUD PAR,22071504304,,
GOVT P.S. MACHAHA,,MACHAHA,22071504401,,
GOVT. MS MACHAHA (SSA),,MACHAHA,22071504402,,
GOVT. JP. P.S. MANIKCHORI,,MANIK CHORI,22071504501,,
GOVT. MS MANIKCHOURI,,MANIK CHORI,22071504503,,
GOVT PS BHADHA SSA,,MANIK CHORI,22071504504,,
GOVT. HIGH SCHOOL MANIK CHOURI,,MANIK CHORI,22071504505,,
GOVT P.S. ADRALI,,ADRALI,22071504601,,
GOVT. PS DODAKI,,DODKI,22071504701,,
GOVT P.S. DAGANIYA,,DANGANIYA,22071504801,,
GOVT P.S. DOMGAON,,DOM GAON,22071504901,,
GOVT. P.S. DHANGAVA,,DHANGAVA,22071505101,,
GOVT. MS DHANGAVA,,DHANGAVA,22071505102,,
GOVT. PS SHIVSAGAR MOHALLA DHANGAVA (SSA),,DHANGAVA,22071505103,,
GOVT HIGH SCHOOL DHANGAVA(RMSA),,DHANGAVA,22071505105,,
GOVT. JP PS RAHATATOR,,RATA TOR,22071505201,,
GOVT P.S. TENDUVA,,TENDUVA,22071505301,,
GOVT P.S. KHAIRVAR PARA,,KHAIRWAR PARA,22071505401,,
GOVT. PS KHAJURI,,KHAJURI,22071505501,,
GOVT P.S. PIPARANAR,,PIPRANAR,22071505601,,
GOVT. P.S. KHAPARI(OKHAR),,KHAPARI(OKHAR),22071505701,,
GOVT. MS KHAPRI (OKHAR) (SSA),,KHAPARI(OKHAR),22071505702,,
GOVT. JP. P.S. OKHAR,,OKHAR,22071505801,,
GOVT. PS. OKHAR,,OKHAR,22071505802,,
GOVT. MS OKHAR,,OKHAR,22071505804,,
GOVT. PS SAHU MOHALLA OKHAR (SSA),,OKHAR,22071505805,,
GOVT. H S S OKHAR,,OKHAR,22071505806,,
GOVT. P.S. RAILHA,,RALIYA,22071505901,,
GOVT. MS RALIYA (SSA),,RALIYA,22071505903,,
GOVT.P.S. BASHA,,BASHA,22071506001,,
GOVT. MS BASHA (SSA),,BASHA,22071506002,,
GOVT.JP. P.S. UDANGI,,UDANGI,22071506101,,
GOVT. PS. UDANGI PARA,,UDANGI,22071506102,,
GOVT. PS. KANI. DHOURAKONA,,UDANGI,22071506103,,
GOVT. MS UDANGI,,UDANGI,22071506104,,
GOVT HIGH SCHOOL UDANGI(RMSA),,UDANGI,22071506105,,
GOVT. PS KANAI,,KANAI,22071506201,,
GOVT. P.S. NAVA PARA,,NAVA PARA,22071506301,,
GOVT. MS JEVARA,,JEVARA,22071506402,,
GOVT. PS PHUTAHAMUDA,,JEVARA,22071506403,,
GOVT. PS JEVRA,,JEVARA,22071506405,,
GOVT HSS JEVRA,,JEVARA,22071506406,,
GOVT. P.S. MADAI,,MADAI,22071506501,,
GOVT. MS MADAI,,MADAI,22071506502,,
GOVT. MS LUTHARA,,LUTHARA,22071506703,,
GOVT PS LUTHARA,,LUTHARA,22071506708,,
GOVT. P.S. KUNDARU NAR,,SOTHI,22071506801,,
GOVT. PS SONTHI,,SOTHI,22071506802,,
GOVT. MS SONTHI,,SOTHI,22071506803,,
GOVT. HSS SONTHI,,SOTHI,22071506804,,
GOVT P.S. UNI,,UNI,22071506901,,
GOVT. MS UNI (SSA),,UNI,22071506902,,
GOVT. P.S. VIDYA DIH,,VIDYA DIH,22071507001,,
GOVT. P.S. KUTELA,,KUTELA,22071507101,,
GOVT. MS KUTELA,,KUTELA,22071507102,,
GOVT. P.S. KOKADI,,KOKADI,22071507201,,
GOVT. MS KOKADI,,KOKADI,22071507202,,
GOVT P.S. KULI,,KULI,22071507301,,
GOVT. MS. KULI (SSA),,KULI,22071507302,,
GOVT. P.S.RISDA,,RISDA,22071507401,,
GOVT. MS RISDA,,RISDA,22071507402,,
GOVT. PS MISSIONPARA RISDA (SSA),,RISDA,22071507403,,
GOVT PS. BOYS. PARSDAVED,,PARSADA VED,22071507502,,
GOVT MS PARSADAVED,,PARSADA VED,22071507504,,
GOVT. PS BANDHVAPARA PARSADAVED (SSA),,PARSADA VED,22071507505,,
GOVT HIGH SCHOOL PARSADAVED(RMSA),,PARSADA VED,22071507510,,
GOVT P.S. CHAKAR BEDHA,,CHAKAR BEDHA,22071507601,,
GOVT P.S. NAVA GAON(TIKARI),,NAVA GAON,22071507701,,
GOVT P.S. BHAGVAN PALI,,BHAGVAN PALI,22071507801,,
GOVT. PS MADHUBAN MOHALLA BHAGWANPALI (SSA),,BHAGVAN PALI,22071507802,,
GOVT P.S. BHARUVADIH,,BHARUVA DIH,22071507901,,
GOVT. PS BHOURADIH,,BHARUVA DIH,22071507902,,
GOVT. MS BHOURADIH (SSA),,BHARUVA DIH,22071507903,,
GOVT P.S. BHANESHAR,,BHANESHAR,22071508001,,
GOVT. PS MANDI MOHALLA BHANESAR (SSA),,BHANESHAR,22071508003,,
GOVT. PS BHARARI,,BHARARI,22071508101,,
GOVT. MS BHARARI,,BHARARI,22071508102,,
GOVT HIGH SCHOOL BHARARI(RMSA),,BHARARI,22071508104,,
GOVT P.S. USLA PUR,,USLA PUR,22071508201,,
GOVT P.S. JUHALI,,JUHALI,22071508301,,
GOVT MS  JUHALI,,JUHALI,22071508302,,
GOVT. BOYS P.S. JONDHARA,,JONDHARA,22071508401,,
GOVT. PS JONDHARA,,JONDHARA,22071508402,,
GOVT. PS. GIRLS JONDHARA,,JONDHARA,22071508403,,
GOVT MS  JONDHARA,,JONDHARA,22071508404,,
GOVT. PS SANJAYNAGAR JONDHARA (SSA),,JONDHARA,22071508405,,
GOVT MS GIRLS JONDHARA (SSA),,JONDHARA,22071508407,,
GOVT H S S  JONDHARA,,JONDHARA,22071508409,,
GOVT. P.S. KUKADA,,KUKADA,22071508501,,
GOVT. MS KUKDA,,KUKADA,22071508502,,
GOVT. PS DHANUHAR PARA KUKDA (SSA),,KUKADA,22071508503,,
GOVT P.S. KARI CHHAPAR,,KARI CHHAPAR,22071508601,,
GOVT. P.S. NAVAGAON KODIYA,,NAVAGAON (KODIYA),22071508701,,
GOVT. P.S. KACHHAR,,KACHHAR,22071508801,,
GOVT. PS AWAS MOHALLA KACHHAR (SSA),,KACHHAR,22071508802,,
GOVT P.S. JAITPURI,,JAIT PURI,22071508901,,
GOVT. PS BOYS SEEPAT,,SEEPAT,22071509002,,
GOVT. MS BOYS SEEPAT,,SEEPAT,22071509005,,
GOVT PS BAZARPARA SIPAT (SSA),,SEEPAT,22071509010,,
GOVT. HSS SEEPAT,,SEEPAT,22071509012,,
GOVT. HSS GIRLS SEEPAT,,SEEPAT,22071509013,,
GOVT. JP. P.S. SOAN,,SOAN,22071509101,,
GOVT. MS BOYS SOAN,,SOAN,22071509103,,
GOVT. PS KAWARPARA SOAN (SSA),,SOAN,22071509104,,
GOVT. NEW PS SABARIYADERA SOAN (SSA),,SOAN,22071509105,,
GOVT. MS KANWARPARA SOAN (SSA),,SOAN,22071509106,,
GOVT HSS SOAN,,SOAN,22071509108,,
GOVT. JP. P.S. JAYARAM NAGAR,,JAYRAM NAGAR,22071509201,,
GOVT. PS KHAIRA,,JAYRAM NAGAR,22071509203,,
GOVT. MS JAIRAMNAGAR,,JAYRAM NAGAR,22071509205,,
GOVT. HSS JAYRAM NAGAR,,JAYRAM NAGAR,22071509206,,
GOVT. PS JALSO,,JALSO,22071509301,,
GOVT. MS JALSO (SSA),,JALSO,22071509302,,
GOVT. P.S. JUNVANI,,JUNVANI,22071509401,,
GOVT. MS JUNVANI (SSA),,JUNVANI,22071509402,,
GOVT. PS GATOURA,,GATORA,22071509502,,
GOVT. JP. BOYS. GATOURA,,GATORA,22071509503,,
GOVT. HARI BOYS. GATOURA,,GATORA,22071509504,,
GOVT. MS BOYS GATOURA,,GATORA,22071509505,,
GOVT. PS ADIWASIPARA GATOURA (SSA),,GATORA,22071509507,,
GOVT. PS SUKHRIPALI (SSA),,GATORA,22071509508,,
GOVT. HSS GATOURA,,GATORA,22071509511,,
GOVT. P.S. GOBARI,,GOBARI,22071509601,,
GOVT. PS GIDHPURI,,GIDHPURI,22071509701,,
GOVT. MS GIDHPURI,,GIDHPURI,22071509702,,
GOVT. P.S. GUDI,,GODI,22071509801,,
GOVT MS GUDI,,GODI,22071509803,,
GOVT. PS CHOWDAPARA GUDI (SSA),,GODI,22071509804,,
GOVT HIGH SCHOOL GUDI(RMSA),,GODI,22071509806,,
GOVT. NAVIN P.S. GOPAL PUR,,GOPAL PUR,22071509901,,
GOVT. PS. GOPAL PUR,,GOPAL PUR,22071509902,,
GOVT. MS.GOPALPUR (SSA),,GOPAL PUR,22071509903,,
GOVT. P.S. SEMARA DIH,,SEMARA DIH,22071510001,,
GOVT. P.S. AMA KONI,,AMA KONI,22071510201,,
GOVT. P.S. KHONDHARA,,KHONDHARA,22071510301,,
GOVT. MS KHONDHRA,,KHONDHARA,22071510302,,
GOVT HIGH SCHOOL KHONDHARA(RMSA),,KHONDHARA,22071510303,,
GOVT. PS KHANDA,,KHANDA,22071510401,,
GOVT. MS KHANDA (SSA),,KHANDA,22071510402,,
GOVT. P.S. KHORSI,,KHORSI,22071510501,,
GOVT. MS KHORSI (SSA),,KHORSI,22071510502,,
GOVT. P.S. BOYS. KODIYA,,KODIYA,22071510601,,
GOVT. MS KOUDIYA,,KODIYA,22071510603,,
GOVT. PS BANDHVAPARA KOUDIYA (SSA),,KODIYA,22071510604,,
GOVT HIGH SCHOOL KOUDIYA(RMSA),,KODIYA,22071510607,,
GOVT. P.S. THAKUR DEVA,,THAKUR DEVA,22071510701,,
GOVT. PS DIPRAPARA THAKURDEVA (SSA),,THAKUR DEVA,22071510702,,
GOVT. MS THAKURDEVA (SSA),,THAKUR DEVA,22071510703,,
GOVT. P.S. KUKURDI KHURD,,KUKURDI KHURD,22071510801,,
GOVT. JP. P.S. SUKUL KARI,,SUKUL KARI,22071510901,,
GOVT. MS SUKULKARI,,SUKUL KARI,22071510903,,
GOVT. PS JAGMAG CHOWK SUKULKARI (SSA),,SUKUL KARI,22071510904,,
GOVT. P.S. KUKURDI KALA,,KUKURDI KALA,22071511001,,
GOVT. P.S. GODA DIH,,GODA DIH,22071511101,,
GOVT. MS GODADIH (SSA),,GODA DIH,22071511102,,
GOVT. KANI. PS. SODHA DIH,,CHILHATI,22071511202,,
GOVT. JP. PS CHILHATI,,CHILHATI,22071511203,,
GOVT. MS CHILHATI,,CHILHATI,22071511204,,
GOVT. P.S. BAKAR KUDA,,BAKAR KUDA,22071511301,,
GOVT. MS BAKARKUDA (SSA),,BAKAR KUDA,22071511302,,
GOVT. P.S. THEMHA PAR,,THEMA PAR,22071511401,,
GOVT. P.S. LODHA BOR,,LODHA BOR,22071511501,,
GOVT. P.S. KUKURDI KERA,,KUKURDI KERA,22071511601,,
GOVT. MS KUKURDI KALA,,KUKURDI KERA,22071511602,,
GOVT. MS KUKURDIKERA (SSA),,KUKURDI KERA,22071511603,,
GOVT HIGH SCHOOL KUKURDI KALA(RMSA),,KUKURDI KERA,22071511604,,
GOVT HIGH SCHOOL KUKURDIKERA(RMSA),,KUKURDI KERA,22071511605,,
GOVT. PS DEVARI,,DEVARI,22071511702,,
GOVT. MS DEVRI (SSA),,DEVARI,22071511703,,
GOVT. P.S. BELHA,,BELHA,22071511801,,
GOVT. P.S. BITKULA,,BITKULA,22071511901,,
GOVT. MS BITKULA,,BITKULA,22071511903,,
GOVT. PS PAIGVAPARA BITKULA (SSA),,BITKULA,22071511904,,
GOVT HIGH SCHOOL BITKULA(RMSA),,BITKULA,22071511907,,
GOVT. P.S. BANIYA DIH,,BANIYA DIH,22071512001,,
GOVT. MS BANIYADIH (SSA),,BANIYA DIH,22071512002,,
GOVT. P.S. BELTUKARI,,BEL TUKARI,22071512101,,
GOVT. MS. BELTUKARI (SSA),,BEL TUKARI,22071512102,,
GOVT. P.S. PATAI DIH,,PATAI DIH,22071512201,,
GOVT. MS PATAIDIH (SSA),,PATAI DIH,22071512202,,
GOVT. PS CHISDA,,CHISDA,22071512301,,
GOVT. MS BOYS CHISDA,,CHISDA,22071512302,,
GOVT. MS GIRLS CHISDA (SSA),,CHISDA,22071512303,,
GOVT. PS. PANDHI,,PANDHI,22071512401,,
GOVT MS PANDHI,,PANDHI,22071512402,,
GOVT. PS CHARPARA PANDHI (SSA),,PANDHI,22071512403,,
GOVT. H S S GOVT  PANDHI,,PANDHI,22071512406,,
GOVT. PS. BINAIKA,,BINOURI,22071512601,,
GOVT. PS. BINORI,,BINOURI,22071512602,,
GOVT. PS. BINOURI DIH,,BINOURI,22071512603,,
GOVT. PS. VIDHYA DIH(TANGAR),,VIDYADIH (TANGA),22071512701,,
GOVT. PS BASANT PUR,,BASANTPUR,22071512801,,
GOVT. MS BASANTPUR (SSA),,BASANTPUR,22071512802,,
GOVT. MS SARSENI,,SARSENI,22071512902,,
GOVT. PS TIKRAPARA SARSENI (SSA),,SARSENI,22071512903,,
GOVT. PS. SULOUNI,,SULOUNI,22071513001,,
GOVT. MS SULOUNI (SSA),,SULOUNI,22071513002,,
GOVT. HIGH SCHOOL SULOUNI ,,SULOUNI,22071513004,,
GOVT. PS SONSARI,,SONSARI,22071513101,,
GOVT. PS GADHIYAPARA SONSARI (SSA),,SONSARI,22071513102,,
GOVT. MS SONSARI (SSA),,SONSARI,22071513103,,
